"","Family","species","valid_Apr2016","Phylogeny","other.phylogeny","Realm","time","element","activity.Season.Length","breeding.age..female..months.","field.body.temperature","preferred.body.temperature","Latitude_centroid","Longitude_centroid","npp","mean.annual.temperature","annual.precipitation","biome","insular.endemic","foraging","sub.order","infraorder","log_mass"
"940","Dactyloidae","Anolis_richardii","yes","Pyron and Burbrink 2014","Castaneda and de Queiroz 2013, Prates et al. 2014","Neotropic","Diurnal","air",NA,NA,29.05,"#DIV/0!",12.20252507,-61.64136314,10.83,26.57,1989,"Tropical & Subtropical Moist Broadleaf Forests","yes",NA,"Sauria","Pleurodonta",1.739908681
"941","Dactyloidae","Anolis_aeneus","yes","Pyron and Burbrink 2014","Castaneda and de Queiroz 2013","Neotropic","Diurnal","air",NA,NA,31.55,"#DIV/0!",6.505811347,-58.89725559,11.84,26.26,2246.1,"Tropical & Subtropical Moist Broadleaf Forests","yes","Sit&wait","Sauria","Pleurodonta",1.024890742
"942","Dactyloidae","Anolis_uniformis","yes","Pyron and Burbrink 2014","no","Neotropic","Diurnal","air",12,NA,27.95,"30.1",16.54750046,-90.09664516,11.85,24.6,2316.84,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Sauria","Pleurodonta",0.170810106
"944","Gymnophthalmidae","Tretioscincus_agilis","yes","Pyron and Burbrink 2014","Castoe et al. 2004","Neotropic","Diurnal","air",NA,NA,28.2,"#DIV/0!",-2.176957481,-56.97665809,11.99,26.08,2292.87,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Sauria","Lacertoidea",0.740477359
"945","Dactyloidae","Anolis_barbouri","yes","Pyron and Burbrink 2014","Nicholson et al. 2005","Neotropic","Diurnal","air",NA,NA,25.2,"24.65",18.34198328,-72.13921281,11.6,21.35,1564.31,"Tropical & Subtropical Moist Broadleaf Forests","yes","Sit&wait","Sauria","Pleurodonta",0.546147032
"946","Dactyloidae","Anolis_cybotes","yes","Pyron and Burbrink 2014","Alfoldi et al. 2011","Neotropic","Diurnal","air",NA,NA,29.7,"#DIV/0!",18.75352811,-71.22910719,11.62,24.24,1416.83,"Tropical & Subtropical Moist Broadleaf Forests","yes","Sit&wait","Sauria","Pleurodonta",1.042339353
"947","Dactyloidae","Anolis_coelestinus","yes","Pyron and Burbrink 2014","Nicholson et al. 2005","Neotropic","Diurnal","air",NA,NA,28.85,"#DIV/0!",18.3042255,-72.82652885,11.54,24.25,1506.15,"Tropical & Subtropical Moist Broadleaf Forests","yes",NA,"Sauria","Pleurodonta",1.08722966
"949","Dactyloidae","Anolis_allisoni","yes","Pyron and Burbrink 2014","Alfoldi et al. 2011","Neotropic","Diurnal","air",12,NA,33.1,"33.35",19.2485736,-82.18906917,11.58,25.43,1405.01,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Sauria","Pleurodonta",1.31
"950","Iguanidae","Ctenosaura_similis","yes","Pyron and Burbrink 2014","no","Neotropic","Diurnal","air",12,27,36.5,"#DIV/0!",14.45405198,-86.97383878,11.73,24.48,2164.13,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",3.69726275
"952","Agamidae","Calotes_versicolor","yes","Pyron and Burbrink 2014","Schulte and Moreno-Roark 2010","Oriental","Diurnal","air",12,9,30.85,"33.1",21.64147164,87.49447667,11.37,22.85,1348.54,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Acrodontia",2.070763359
"953","Scincidae","Sphenomorphus_maculatus","yes","Pyron and Burbrink 2014","Linkem et al. 2011","Oriental","Diurnal","air",12,14,32.1,"#DIV/0!",22.56160657,96.62695856,11.61,19.28,1716.56,"Tropical & Subtropical Moist Broadleaf Forests","no","mixed","Sauria","Scincoidea",0.832821571
"956","Gekkonidae","Hemidactylus_frenatus","yes","Pyron and Burbrink 2014","Carranza and Arnold 2006","Oriental","Nocturnal","air",12,7.25,27,"31.8",5.035290837,109.5891939,11.49,24.97,1944.77,"Tropical & Subtropical Moist Broadleaf Forests","no","mixed","Sauria","Gekkota",0.79979253
"957","Agamidae","Draco_volans","yes","Pyron and Burbrink 2014","Stuart-Fox & Owens 2003","Oriental","Diurnal","air",NA,8.5,29.25,"#DIV/0!",-7.349358678,110.2501854,11.54,24.99,2382.24,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Acrodontia",0.927160598
"958","Varanidae","Varanus_indicus","yes","Pyron and Burbrink 2014","Thompson et al. 2008, Welton et al. 2013","Oceania","Diurnal","water",NA,19,30,"#DIV/0!",-9.326187152,140.4532188,11.5,25.91,2387.05,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Sauria","Platynota",3.638689559
"959","Scincidae","Tribolonotus_gracilis","yes","Pyron and Burbrink 2014","Austin et al. 2010","Oceania","Diurnal","air",NA,NA,24.59166667,"#DIV/0!",-3.634352917,141.6833979,11.8,25.25,2733.58,"Tropical & Subtropical Moist Broadleaf Forests","yes",NA,"Sauria","Scincoidea",1.374451399
"960","Scincidae","Carlia_fusca","yes","Pyron and Burbrink 2014","Dolman and Hugall 2008","Oceania","Diurnal","air",NA,NA,31.75,"#DIV/0!",-1.640507485,134.9419437,11.48,26.1,2856.68,"Tropical & Subtropical Moist Broadleaf Forests","yes",NA,"Sauria","Scincoidea",0.771395538
"961","Dactyloidae","Anolis_lineatopus","yes","Pyron and Burbrink 2014","Alfoldi et al. 2011","Neotropic","Diurnal","air",12,5,29.25,"#DIV/0!",18.13132247,-77.20554981,11.48,24.41,1836.8,"Tropical & Subtropical Moist Broadleaf Forests","yes","Sit&wait","Sauria","Pleurodonta",0.907895854
"962","Dactyloidae","Anolis_opalinus","yes","Pyron and Burbrink 2014","Alfoldi et al. 2011","Neotropic","Diurnal","air",NA,NA,28.09545455,"#DIV/0!",18.12548878,-77.16509204,11.46,24.46,1858.27,"Tropical & Subtropical Moist Broadleaf Forests","yes","Sit&wait","Sauria","Pleurodonta",0.569169175
"963","Dactyloidae","Anolis_grahami","yes","Pyron and Burbrink 2014","Nicholson et al. 2005","Neotropic","Diurnal","air",NA,NA,31.15,"#DIV/0!",18.1567153,-77.31141605,11.48,24.52,1793.31,"Tropical & Subtropical Moist Broadleaf Forests","yes","Sit&wait","Sauria","Pleurodonta",0.942430237
"964","Eublepharidae","Goniurosaurus_kuroiwae","yes","Pyron and Burbrink 2014","Pokorna et al. 2010","Oriental","Nocturnal","air",9.5,16,25.95,"19.15",26.6946536,128.0594424,10.73,22.24,2191.1,"Tropical & Subtropical Moist Broadleaf Forests","yes","Active","Sauria","Gekkota",1.309
"966","Chamaeleonidae","Trioceros_hoehnelii","yes","Pyron and Burbrink 2014","Tolley et al. 2013, Ceccarelli et al. 2014, Stipala 2014","Afrotropic","Diurnal","air",12,8.5,26.85,"30.2",-0.019956164,35.99025576,11.79,17.48,1105,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Sauria","Acrodontia",1.474990015
"967","Chamaeleonidae","Furcifer_pardalis","yes","Pyron and Burbrink 2014","Tolley et al. 2013","Madagascar","Diurnal","air",NA,7,31.65,"#DIV/0!",-15.49966806,50.03084765,11.62,23.6,1968.16,"Tropical & Subtropical Moist Broadleaf Forests","yes","Active","Sauria","Acrodontia",2.429479223
"968","Gekkonidae","Phelsuma_laticauda","yes","Pyron and Burbrink 2014","Rocha et al. 2009","Madagascar","Diurnal","air",NA,10.5,22.25,"#DIV/0!",-14.85144611,49.86776376,11.63,23.91,1725.08,"Tropical & Subtropical Moist Broadleaf Forests","yes",NA,"Sauria","Gekkota",0.763453778
"969","Gekkonidae","Phelsuma_madagascariensis","yes","Pyron and Burbrink 2014","Rocha et al. 2009","Madagascar","Diurnal","air",NA,13.5,31.55,"#DIV/0!",-18.6694329,48.74752748,11.74,22,2255.85,"Tropical & Subtropical Moist Broadleaf Forests","yes","Sit&wait","Sauria","Gekkota",1.49861942
"971","Scincidae","Sphenomorphus_sabanus","yes","Pyron and Burbrink 2014","Linkem et al. 2011","Oriental","Diurnal","air",NA,NA,25.8,"#DIV/0!",4.690192135,117.0224983,11.81,26.24,2573.7,"Tropical & Subtropical Moist Broadleaf Forests","yes",NA,"Sauria","Scincoidea",0.616650387
"972","Scincidae","Lamprolepis_smaragdina","yes","Pyron and Burbrink 2014","no","Oriental","Diurnal","air",NA,11,30.3,"#DIV/0!",4.547597047,131.6498499,11.43,25.45,2673.89,"Tropical & Subtropical Moist Broadleaf Forests","yes","Active","Sauria","Scincoidea",1.606096801
"973","Teiidae","Aspidoscelis_maslini","yes","de la Vega-Perez et al. 2013","de la Vega-Perez et al. 2013","Neotropic","Diurnal","air",NA,NA,37.15,"36.05",18.07933842,-89.38323338,11.57,25.58,1567.02,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Sauria","Lacertoidea",1.069956145
"975","Teiidae","Aspidoscelis_angusticeps","yes","de la Vega-Perez et al. 2013","de la Vega-Perez et al. 2013","Neotropic","Diurnal","air",NA,NA,39.3,"37.1",19.67618242,-88.98684339,11.76,25.66,1216.05,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Sauria","Lacertoidea",1.661770283
"976","Corytophanidae","Basiliscus_vittatus","yes","Pyron and Burbrink 2014","Schulte and Moreno-Roark 2010","Neotropic","Diurnal","water",12,9,36.15,"#DIV/0!",16.23587762,-88.9716728,11.73,24.83,1883.31,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",2.595127906
"977","Xenosauridae","Xenosaurus_grandis","yes","Pyron and Burbrink 2014","Bhullar 2011","Neotropic","Diurnal","air",NA,32,22.7,"#DIV/0!",17.56736537,-93.80587148,11.77,22.93,1957.38,"Tropical & Subtropical Moist Broadleaf Forests","no","","Sauria","Diploglossa",1.75127421
"978","Phyllodactylidae","Thecadactylus_rapicauda","yes","Pyron and Burbrink 2014","Gamble et al. 2012","Neotropic","Nocturnal","air",12,NA,26.95,"#DIV/0!",-0.435148633,-65.24261572,11.89,24.99,2194.78,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Gekkota",1.703591255
"979","Dactyloidae","Anolis_sericeus","yes","Pyron and Burbrink 2014","Nicholson et al. 2005","Neotropic","Diurnal","air",12,NA,32.65,"#DIV/0!",16.95143901,-90.13241618,11.73,24.76,1759.86,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",0.474481837
"980","Teiidae","Holcosus_undulatus","yes","Pyron and Burbrink 2014","Hower and Hedges 2003, Hurtado et al. 2014","Neotropic","Diurnal","air",12,NA,38.3,"#DIV/0!",17.53647255,-93.10164876,11.72,23.94,1558.62,"Tropical & Subtropical Moist Broadleaf Forests","no","Active","Sauria","Lacertoidea",1.908023959
"984","Xantusiidae","Lepidophyma_flavimaculatum","yes","Pyron and Burbrink 2014","Noonan et al. 2013","Neotropic","Cathemeral","air",NA,NA,26.42,"#DIV/0!",14.54392557,-87.1535015,11.71,24.72,2447.12,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Scincoidea",1.862939481
"985","Scincidae","Eutropis_multifasciata","yes","Pyron and Burbrink 2014","Datta-Roy et al. 2012, Barley et al. 2014","Oriental","Diurnal","air",12,11.5,32.25,"31.95",14.84675239,106.6491432,11.59,22.27,2052.46,"Tropical & Subtropical Moist Broadleaf Forests","no","Active","Sauria","Scincoidea",1.804847427
"986","Lacertidae","Takydromus_sexlineatus","yes","Pyron and Burbrink 2014","Lin et al. 2002, Mendes et al. 2016","Oriental","Diurnal","air",NA,NA,31.59,"31.5",13.91958355,104.7817676,11.68,22.83,2075.45,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Sauria","Lacertoidea",0.901884316
"987","Iguanidae","Iguana_iguana","yes","Pyron and Burbrink 2014","Wiens & Hollingsworth 2000","Neotropic","Diurnal","air",12,40.5,34.595,"35.85",-5.840849962,-60.02124243,11.86,24.05,1868.62,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Sauria","Pleurodonta",3.914907997
"989","Teiidae","Salvator_merianae","yes","Pyron and Burbrink 2014","Giugliano et al. 2007, Fitzgerald et al. 1999","Neotropic","Diurnal","air",8,36,35,"36.24",-15.62013788,-53.99441017,11.84,22.83,1546,"Tropical & Subtropical Moist Broadleaf Forests","no","Active","Sauria","Lacertoidea",3.649495327
"990","Dactyloidae","Anolis_frenatus","yes","Pyron and Burbrink 2014","Castaneda and de Queiroz 2013, Prates et al. 2014","Neotropic","Diurnal","air",NA,5.5,26.9,"#DIV/0!",7.959541373,-77.35336821,11.74,25.06,2911.68,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Sauria","Pleurodonta",1.836550179
"991","Teiidae","Cnemidophorus_lemniscatus","yes","Pyron and Burbrink 2014","Reeder et al. 2002","Neotropic","Diurnal","air",12,6,38.2,"#DIV/0!",0.885256397,-63.4618689,11.89,25.03,2213.13,"Tropical & Subtropical Moist Broadleaf Forests","no","Active","Sauria","Lacertoidea",1.638073959
"992","Corytophanidae","Basiliscus_basiliscus","yes","Pyron and Burbrink 2014","no","Neotropic","Diurnal","water",12,15,27.75,"#DIV/0!",8.096348202,-76.61657915,11.7,24.93,2624.38,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",2.743519448
"993","Dactyloidae","Anolis_gemmosus","yes","Pyron and Burbrink 2014","Prates et al. 2014","Neotropic","Diurnal","air",12,11.75,18.6,"#DIV/0!",-0.068786563,-78.55241191,11.29,14.7,1640.16,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",0.783157196
"994","Teiidae","Crocodilurus_amazonicus","yes","Pyron and Burbrink 2014","Giugliano et al. 2007","Neotropic","Diurnal","water",NA,24,31.2,"#DIV/0!",-3.104396283,-63.05581043,11.96,25.97,2421.16,"Tropical & Subtropical Moist Broadleaf Forests","no","Active","Sauria","Lacertoidea",3.044016433
"995","Varanidae","Varanus_bengalensis","yes","Pyron and Burbrink 2014","Ast 2001, Welton et al. 2013","Oriental","Diurnal","air",8.5,33,34,"#DIV/0!",23.11054171,81.13811502,11.27,23.65,1190.05,"Tropical & Subtropical Moist Broadleaf Forests","no","Active","Sauria","Platynota",4.255974518
"996","Iguanidae","Iguana_delicatissima","yes","Pyron and Burbrink 2014","no","Neotropic","Diurnal","air",12,36,37.95,"#DIV/0!",15.95428449,-61.55276624,10.95,25.51,1646,"Tropical & Subtropical Moist Broadleaf Forests","yes",NA,"Sauria","Pleurodonta",3.540619476
"998","Teiidae","Tupinambis_teguixin","yes","Pyron and Burbrink 2014","Giugliano et al. 2007, Fitzgerald et al. 1999","Neotropic","Diurnal","air",9.5,NA,33.5,"#DIV/0!",-10.81192208,-59.82711198,11.89,23.95,1876.79,"Tropical & Subtropical Moist Broadleaf Forests","no","Active","Sauria","Lacertoidea",3.646796713
"999","Gymnophthalmidae","Alopoglossus_angulatus","yes","Pyron and Burbrink 2014","Colli et al. 2015","Neotropic","Diurnal","air",12,NA,26.2,"#DIV/0!",-3.832738259,-62.11575001,11.97,25.34,2302.24,"Tropical & Subtropical Moist Broadleaf Forests","no","Active","Sauria","Lacertoidea",0.786006274
"1000","Teiidae","Ameiva_bifrontata","yes","Pyron and Burbrink 2014","Giugliano et al. 2007, Reeder et al. 2002, Hower and Hedges 2003","Neotropic","Diurnal","air",12,NA,38.8,"#DIV/0!",3.218403401,-70.95334096,11.8,24.6,2064.4,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Sauria","Lacertoidea",1.806423006
"1001","Amphisbaenidae","Amphisbaena_alba","yes","Pyron and Burbrink 2014","Vidal et al. 2008, Mott and Vieites 2009, Teixeira et al. 2014, Longrich et al. 2015","Neotropic","Cathemeral","earth",NA,NA,25,"#DIV/0!",-12.36716891,-57.31458599,11.84,23.25,1692.27,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Amphisbaenia","Amphisbaenia (Lacertoidea)",3.007299471
"1002","Tropiduridae","Uranoscodon_superciliosus","yes","Pyron and Burbrink 2014","Frost et al. 2001","Neotropic","Diurnal","water",NA,NA,27.9,"#DIV/0!",-2.618946185,-60.77895784,11.97,25.58,2352,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",2.152473891
"1003","Gymnophthalmidae","Neusticurus_bicarinatus","yes","Pyron and Burbrink 2014","Doan and Castoe 2005, Colli et al. 2015, Torres-Carvajal et al. 2016","Neotropic","Diurnal","water",NA,NA,27,"#DIV/0!",-2.941250812,-58.02400673,11.97,25.67,2279.23,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Sauria","Lacertoidea",1.651149715
"1004","Dactyloidae","Anolis_punctatus","yes","Pyron and Burbrink 2014","Castaneda and de Queiroz 2013, Prates et al. 2014","Neotropic","Diurnal","air",NA,NA,28.7,"#DIV/0!",-5.095440854,-60.00985299,11.94,24.5,2170.6,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",1.203463788
"1005","Tropiduridae","Plica_umbra","yes","Pyron and Burbrink 2014","Schlute et al. 2003, Pyron and Burbrink 2014","Neotropic","Diurnal","air",NA,NA,28.65,"#DIV/0!",-3.61858401,-63.14331823,11.96,24.87,2306.87,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",1.554
"1006","Polychrotidae","Polychrus_marmoratus","yes","Pyron and Burbrink 2014","no","Neotropic","Diurnal","air",NA,NA,29,"#DIV/0!",-5.043578323,-59.95958062,11.92,24.82,2059.09,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",2.005158743
"1007","Dactyloidae","Anolis_ortonii","yes","Pyron and Burbrink 2014","Nicholson et al. 2005","Neotropic","Diurnal","air",NA,NA,30.75,"#DIV/0!",-5.656384528,-60.64560969,11.94,24.91,2163.38,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",0.657320979
"1010","Teiidae","Kentropyx_pelviceps","yes","Pyron and Burbrink 2014","Wereneck et al. 2009","Neotropic","Diurnal","air",NA,NA,34,"#DIV/0!",-4.987952808,-69.55741564,11.97,24.19,2454.61,"Tropical & Subtropical Moist Broadleaf Forests","no","Active","Sauria","Lacertoidea",1.827363826
"1012","Dactyloidae","Anolis_bonairensis","yes","Pyron and Burbrink 2014","Poe 2004, Castaneda and de Queiroz 2011","Neotropic","Diurnal","air",NA,NA,33.4,"#DIV/0!",10.25924459,-70.88629223,11.58,23.32,3121.8,"Tropical & Subtropical Moist Broadleaf Forests","yes",NA,"Sauria","Pleurodonta",0.942430237
"1013","Dactyloidae","Anolis_cupreus","yes","Pyron and Burbrink 2014","Nicholson et al. 2005","Neotropic","Diurnal","air",12,7,27.85,"#DIV/0!",13.07268922,-84.94533225,11.72,24.85,2212.11,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",0.591783825
"1014","Teiidae","Holcosus_quadrilineatus","yes","Pyron and Burbrink 2014","Harvey et al. 2012","Neotropic","Diurnal","air",12,8,37.45,"#DIV/0!",9.039803683,-82.70038634,11.51,24.55,3077.23,"Tropical & Subtropical Moist Broadleaf Forests","no","Active","Sauria","Lacertoidea",1.30034111
"1015","Dactyloidae","Anolis_lionotus","yes","Pyron and Burbrink 2014","Nicholson et al. 2005","Neotropic","Diurnal","water",12,3.335,26.2,"27",11.24051964,-83.47006858,11.65,24.62,2801.02,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",0.992542321
"1016","Dactyloidae","Anolis_limifrons","yes","Pyron and Burbrink 2014","Nicholson et al. 2005","Neotropic","Diurnal","air",12,5.5,28.56,"#DIV/0!",11.35760107,-83.22318866,11.66,24.82,2752.47,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",0.449671458
"1017","Teiidae","Holcosus_festivus","yes","Hurtado et al. 2014","Hower and Hedges 2003","Neotropic","Diurnal","air",12,7.5,36.025,"#DIV/0!",11.34659389,-82.43805668,11.73,25.02,2788.87,"Tropical & Subtropical Moist Broadleaf Forests","no","Active","Sauria","Lacertoidea",1.96550735
"1018","Dactyloidae","Anolis_polylepis","yes","Pyron and Burbrink 2014","Nicholson et al. 2005","Neotropic","Diurnal","air",12,3.665,26.7,"#DIV/0!",8.883045334,-83.32946466,11.45,24.23,3226.46,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",0.644479721
"1019","Dactyloidae","Anolis_humilis","yes","Pyron and Burbrink 2014","Alfoldi et al. 2011","Neotropic","Diurnal","air",12,5,24.65,"#DIV/0!",8.778096266,-81.51763549,11.52,24.88,2878.91,"Tropical & Subtropical Moist Broadleaf Forests","no","mixed","Sauria","Pleurodonta",0.424369753
"1020","Dactyloidae","Anolis_intermedius","yes","Pyron and Burbrink 2014","Nicholson et al. 2005","Neotropic","Diurnal","air",12,5,25.45,"#DIV/0!",10.11077835,-84.17114708,11.64,19.65,2841.07,"Tropical & Subtropical Moist Broadleaf Forests","no",NA,"Sauria","Pleurodonta",0.522702441
"1021","Dactyloidae","Anolis_lemurinus","yes","Pyron and Burbrink 2014","Alfoldi et al. 2011","Neotropic","Diurnal","air",12,NA,21,"#DIV/0!",15.16854773,-86.75545039,11.73,25.06,2328.27,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",1.008818903
"1022","Dactyloidae","Anolis_carpenteri","yes","Pyron and Burbrink 2014","Nicholson et al. 2005","Neotropic","Diurnal","air",12,NA,27.3,"#DIV/0!",10.5670369,-84.14658783,11.64,23.63,2655.56,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",0.317833541
"1023","Dactyloidae","Anolis_oxylophus","yes","Pyron and Burbrink 2014","Nicholson et al. 2005","Neotropic","Diurnal","water",12,NA,29.1,"#DIV/0!",12.82678308,-84.26365411,11.71,25.02,2916.21,"Tropical & Subtropical Moist Broadleaf Forests","no","Sit&wait","Sauria","Pleurodonta",1.102350479
"1025","Scincidae","Papuascincus_stanleyanus","yes","Pyron and Burbrink 2014","Linkem et al. 2011","Oceania","Diurnal","air",12,11,29,"#DIV/0!",-5.755851084,142.6742377,11.72,19.97,3225.4,"Tropical & Subtropical Moist Broadleaf Forests","yes",NA,"Sauria","Scincoidea",0.616650387
